src,dst,weight
colocar,por,6.0
gonçalves,qual,2.0
liga,para,6.0
depois,foi,8.0
político,por,2.0
joga,não,4.0
leões,quando,4.0
alexandre,cantor,2.0
altas,banda,2.0
mesmo,que,38.0
por,senha,2.0
qual,sempre,170.0
chá,porque,4.0
logo,que,4.0
cantor,foi,10.0
chama,vaise,4.0
fazem,loiras,4.0
no,outro,10.0
mais,nos,14.0
devia,mas,2.0
assunção,de,2.0
seja,tão,2.0
um,xuxa,4.0
das,de,26.0
pediu,qual,2.0
diferentes,pessoas,2.0
mal,sofre,2.0
tira,tá,4.0
nos,the,4.0
boa,foi,2.0
consegue,personagem,2.0
anda,como,4.0
agora,forno,2.0
donald,encontra,4.0
doce,vi,6.0
amigos,em,2.0
dar,tanto,4.0
homem,profissão,2.0
dor,sente,4.0
calor,para,2.0
tinha,windows,4.0
com,pinóquio,2.0
comunista,embora,2.0
com,pelos,6.0
estão,namorado,2.0
porque,técnico,2.0
comum,qual,12.0
nas,rua,2.0
lugar,pior,2.0
de,ou,6.0
john,último,2.0
não,passado,4.0
do,soares,6.0
artista,porco,4.0
quer,tv,4.0
muito,trabalho,2.0
ser,usado,8.0
parente,por,2.0
isso,um,10.0
dor,silvio,2.0
as,filhos,4.0
eles,problemas,2.0
encontra,no,2.0
compra,japonês,4.0
meus,quis,2.0
do,encontrei,6.0
criança,empresa,4.0
de,show,12.0
escola,ia,2.0
cantora,qual,140.0
chamase,gay,4.0
de,partes,4.0
aceita,cantora,4.0
alfaiate,de,4.0
coisas,medo,4.0
gostam,tantas,2.0
remédio,um,4.0
criança,no,4.0
pele,problemas,2.0
polícia,problema,2.0
no,tá,6.0
entrou,mar,2.0
popular,tem,2.0
dieta,nova,2.0
nunca,por,14.0
anda,companhia,4.0
jogador,pena,2.0
antes,que,20.0
quer,sabor,2.0
destino,que,6.0
não,sexo,4.0
carro,virase,4.0
aquático,pede,4.0
tirar,todos,4.0
de,nem,6.0
gasolina,por,4.0
espirra,num,4.0
mais,usado,8.0
ele,errou,2.0
massa,que,8.0
parece,uma,10.0
do,lugar,14.0
que,rainha,14.0
faz,quando,10.0
cara,está,8.0
guia,para,6.0
leite,mais,8.0
de,fala,8.0
ouvir,porque,4.0
começar,computador,4.0
homo,são,2.0
mais,nervoso,4.0
dele,quando,10.0
cantor,sul,2.0
duas,pintor,4.0
bom,tem,8.0
as,não,90.0
tá,zezé,2.0
carro,qual,84.0
globo,seu,2.0
mandou,sertaneja,4.0
bateu,na,6.0
pessoas,ônibus,4.0
passou,the,2.0
na,tudo,6.0
ao,do,32.0
destino,dos,2.0
eu,minha,18.0
anão,que,18.0
anos,há,4.0
espera,está,8.0
fogo,mão,2.0
atriz,menina,2.0
casa,qual,10.0
crianças,jornalista,2.0
com,filhos,4.0
que,veterinário,2.0
já,que,56.0
luta,nome,4.0
não,tar,2.0
pagode,popular,2.0
peludo,personagem,4.0
de,pequenas,6.0
filho,um,20.0
em,parece,4.0
pessoas,usam,2.0
em,incentiva,4.0
ave,era,2.0
vai,às,4.0
favorito,trabalhar,2.0
filha,para,4.0
minha,ou,6.0
da,deserto,4.0
onde,quase,4.0
uma,vez,62.0
se,uma,76.0
ronaldo,tentou,2.0
no,tem,16.0
dos,gado,4.0
que,quer,52.0
elas,galinhas,2.0
futebol,que,42.0
ciência,que,10.0
remédio,rir,4.0
maior,pele,2.0
ator,do,24.0
qual,tudo,26.0
por,time,12.0
da,sambista,2.0
futebol,me,4.0
animais,cachorros,2.0
diferentes,são,2.0
desenho,também,4.0
para,usam,14.0
desistiu,mas,8.0
nota,pra,4.0
dá,massa,4.0
crime,porque,8.0
morre,xmen,4.0
sente,vezes,2.0
conseguem,mia,2.0
com,não,48.0
graça,mundo,4.0
em,estou,8.0
loja,óculos,4.0
avião,direito,4.0
cantor,escreve,4.0
boa,cantor,4.0
mas,político,4.0
dente,nome,4.0
flor,nome,2.0
minha,nem,2.0
odeia,pra,2.0
fui,vi,8.0
unidos,viu,2.0
casa,ontem,4.0
rua,se,8.0
foram,porque,8.0
artista,bicicleta,2.0
filhos,quem,2.0
lado,porque,2.0
mickey,não,12.0
galvão,vai,2.0
computador,sapo,2.0
diabo,pequeno,4.0
cemitério,minha,4.0
bola,de,14.0
apresentador,faustão,4.0
matemática,três,2.0
pessoa,pobre,2.0
qual,samba,10.0
cama,dormir,6.0
do,flores,2.0
chama,pessoa,6.0
massa,nos,2.0
piada,rir,2.0
dia,todo,10.0
no,rua,6.0
dentista,estou,2.0
das,sai,2.0
um,óculos,8.0
mais,nada,6.0
do,preferido,30.0
qual,rita,4.0
caso,sem,2.0
grupo,loja,4.0
faustão,programa,4.0
instagram,não,2.0
destino,teve,2.0
do,liga,2.0
mulheres,que,36.0
banho,tá,2.0
pro,tu,2.0
comem,que,20.0
alguma,em,2.0
muitos,problemas,4.0
jardim,roupa,2.0
conto,famoso,2.0
ferro,uma,2.0
jogar,seria,2.0
ela,não,24.0
não,por,212.0
ele,ilha,4.0
era,viciado,10.0
como,pokémon,4.0
pessoas,tem,14.0
curte,no,2.0
dos,mata,2.0
ano,que,26.0
carros,para,4.0
discoteca,entrou,2.0
interpreta,sempre,2.0
todas,um,6.0
ia,mulher,4.0
as,melhor,8.0
anão,nos,4.0
assunção,mais,2.0
porque,sabia,8.0
faustão,nos,4.0
das,mais,12.0
um,você,26.0
porque,roupas,6.0
acontece,cobra,2.0
ama,na,2.0
em,escreve,6.0
ainda,corri,12.0
dos,época,4.0
bonita,um,6.0
portuguesa,que,4.0
cheia,ficou,4.0
negro,rio,4.0
fábio,mas,2.0
pessoa,vive,4.0
não,água,8.0
ele,silvio,4.0
automóvel,de,2.0
do,saiu,8.0
harry,livro,4.0
sapo,tem,2.0
as,era,10.0
jackson,vem,2.0
costuma,qual,2.0
costuma,falar,4.0
pequeno,sítio,2.0
antigo,pelé,2.0
belo,cantor,2.0
da,galo,4.0
hulk,sempre,2.0
depois,no,12.0
as,quando,26.0
como,primeiro,8.0
amor,em,2.0
pegou,repente,2.0
noite,nunca,2.0
diabo,gosta,4.0
celular,doce,2.0
cachorros,galvão,4.0
na,todos,6.0
caipira,não,2.0
está,saúde,2.0
mais,virgem,4.0
havia,menino,2.0
gato,movimento,2.0
morrer,um,2.0
difícil,loja,2.0
ao,papa,4.0
parente,sempre,8.0
os,veterinário,4.0
com,disse,8.0
por,tinha,10.0
da,flor,2.0
passado,um,8.0
beber,água,4.0
banho,na,10.0
foi,tinder,2.0
fácil,sobre,2.0
dois,perdeu,4.0
nome,tenho,2.0
brasil,os,6.0
passando,por,8.0
no,tu,6.0
da,série,4.0
comediante,escola,2.0
com,semelhança,4.0
cortar,social,4.0
porque,primos,4.0
ovo,páscoa,6.0
dia,fazer,8.0
programa,trabalhadores,4.0
filme,potter,2.0
duas,só,10.0
peido,qual,6.0
na,ronaldo,4.0
alta,de,2.0
na,ninja,6.0
quando,tem,20.0
posto,vende,2.0
banda,pagode,10.0
porque,quem,8.0
matar,quer,4.0
não,sei,6.0
de,músicas,2.0
obrigado,trabalho,4.0
qual,todos,32.0
gás,que,6.0
aranha,do,6.0
dizia,forno,2.0
bebida,que,18.0
donald,favorita,6.0
de,feias,2.0
algumas,dificuldade,2.0
aí,comida,4.0
piada,pra,4.0
gás,me,2.0
ele,se,48.0
padre,zeca,6.0
feliz,mesmo,8.0
mal,relacionamento,4.0
cantora,internet,2.0
dragon,um,4.0
disse,para,28.0
novo,uma,2.0
médico,um,16.0
preto,religioso,4.0
do,qual,748.0
mulher,pai,8.0
qual,sofre,10.0
alimento,ser,4.0
nada,sem,4.0
do,médicos,4.0
ele,perde,12.0
gol,um,2.0
com,todo,8.0
aí,olho,2.0
instagram,melhor,4.0
de,quase,6.0
ao,igreja,2.0
muito,rainha,2.0
pau,tem,8.0
um,vc,2.0
de,números,4.0
em,francês,4.0
dente,paga,4.0
com,quando,48.0
aplicativo,onde,4.0
fica,quem,10.0
fazendo,fábio,2.0
fazem,pessoas,6.0
essa,outra,2.0
panela,sítio,2.0
comida,fogo,2.0
os,sucesso,4.0
as,fazer,8.0
costumam,piratas,2.0
com,pedro,4.0
que,rápido,20.0
tempo,todo,14.0
foi,trabalhar,2.0
drogas,qual,10.0
meus,os,4.0
banheiro,já,2.0
naufrágio,que,6.0
porque,usando,6.0
matemáticos,por,4.0
ciclista,da,2.0
instrumento,maior,4.0
mulher,tão,8.0
comprar,relógio,4.0
devia,iogurte,4.0
cama,que,6.0
globo,porta,2.0
número,ser,2.0
ficou,se,10.0
academia,se,4.0
pediram,qual,2.0
da,pinóquio,4.0
leite,na,2.0
por,praia,2.0
existe,mais,94.0
leite,tem,2.0
cantor,mim,4.0
mandou,meu,2.0
pelo,preferida,4.0
banda,tiro,2.0
da,tom,2.0
faz,natal,4.0
aspirador,disse,4.0
fizeram,na,4.0
bem,feliz,2.0
doce,pé,2.0
como,trabalha,10.0
do,quais,6.0
menos,tipo,2.0
outra,triste,4.0
essa,minha,2.0
do,nasce,4.0
ciência,gato,4.0
gostava,os,4.0
matemáticos,água,4.0
avó,filme,6.0
luciano,sempre,2.0
mãe,vou,4.0
em,tony,2.0
mundo,santa,2.0
nome,árabe,6.0
fora,isso,2.0
chefe,do,4.0
fundo,mar,4.0
chama,mão,4.0
jogar,muita,2.0
natal,preferida,6.0
entre,os,12.0
de,piscina,8.0
embora,foi,6.0
língua,te,2.0
mais,show,4.0
grupo,para,6.0
pedreiro,por,2.0
dentro,não,4.0
de,dentista,6.0
ao,gajo,8.0
preferido,silva,2.0
maior,rede,6.0
em,suco,4.0
presente,qual,6.0
das,donald,2.0
por,uma,88.0
compra,do,4.0
nervoso,para,4.0
favorito,gay,2.0
foi,matar,4.0
cara,tão,8.0
atum,contrário,2.0
de,tenho,14.0
mundo,todo,68.0
ambos,restaurante,2.0
de,entrar,12.0
estava,passando,4.0
caipira,era,6.0
porque,pão,6.0
era,numa,6.0
outros,time,2.0
animais,gatos,2.0
comum,doença,4.0
luz,numa,2.0
passou,três,4.0
se,série,6.0
andava,sou,4.0
em,relógio,4.0
cama,eu,4.0
com,fazer,24.0
inventou,que,10.0
duas,queijo,2.0
em,mim,12.0
animal,tua,2.0
americano,de,6.0
dos,incentiva,2.0
china,nova,2.0
escola,não,4.0
cantora,menino,4.0
meu,vc,2.0
planta,que,10.0
meu,nas,6.0
noite,um,2.0
joão,viu,4.0
com,médico,8.0
gás,teve,4.0
fui,numa,4.0
feito,relógio,4.0
sempre,sozinho,4.0
pegou,tem,4.0
das,zero,2.0
as,direito,2.0
chegou,dele,4.0
estão,porque,12.0
alto,porque,4.0
entrou,saiu,2.0
cerveja,toma,2.0
muita,sal,2.0
os,presidente,6.0
cerveja,que,12.0
dormir,ela,4.0
comprar,um,38.0
fiquei,água,4.0
até,por,4.0
perde,quando,8.0
pai,que,34.0
ataque,índio,4.0
mas,que,114.0
contra,entrar,4.0
comida,pato,4.0
feira,foi,8.0
andar,para,4.0
não,triste,4.0
algo,obrigado,4.0
incentiva,lugar,2.0
bolo,pôr,8.0
causa,há,4.0
drogas,nem,2.0
dantes,viciado,4.0
de,fábio,10.0
peixe,salmão,4.0
dinossauro,faz,4.0
cara,dela,4.0
do,esposa,10.0
ficou,árvore,2.0
dizer,semana,4.0
piscina,três,4.0
ave,de,4.0
fazer,janeiro,2.0
aranha,esporte,2.0
cerveja,dos,4.0
café,não,4.0
adotar,quem,2.0
elas,muito,4.0
mesmo,ou,8.0
pedro,são,4.0
como,você,10.0
faz,última,4.0
casa,menino,2.0
canal,que,6.0
duas,há,8.0
me,sexo,4.0
hoje,no,8.0
era,tua,2.0
antes,esperma,2.0
piloto,tem,4.0
só,vrau,14.0
era,mão,4.0
legume,melhor,4.0
apresentador,pode,4.0
casa,entra,10.0
freiras,seus,4.0
do,reclama,8.0
azul,por,10.0
de,pobre,6.0
alho,um,2.0
carteira,pessoas,2.0
alta,mais,2.0
relacionamento,um,8.0
em,jogo,6.0
de,falam,8.0
das,na,8.0
ele,período,2.0
la,paz,8.0
biscoito,qual,6.0
com,sabor,2.0
quem,soares,2.0
assunção,tem,2.0
das,tem,12.0
de,árabe,10.0
boa,esta,2.0
mario,qual,10.0
feito,um,6.0
fez,foi,6.0
falou,funkeiro,2.0
galera,preferida,4.0
coisa,no,4.0
os,pedreiros,2.0
porque,time,6.0
do,guerra,2.0
feito,jogo,4.0
anos,se,8.0
melhor,um,24.0
luz,usa,4.0
era,pé,6.0
peixe,uma,8.0
de,grande,16.0
para,trabalho,4.0
irmão,levou,8.0
companhia,mesmo,4.0
qual,vermelho,2.0
dá,letra,2.0
faustão,qual,20.0
cabelo,cortar,2.0
caverna,para,4.0
atriz,feito,4.0
companhia,ela,4.0
musical,quer,4.0
fazendo,mas,2.0
de,gado,4.0
os,pontos,6.0
ato,medida,2.0
pior,sabe,6.0
portugal,qual,4.0
de,em,196.0
dificuldade,que,8.0
todo,uma,6.0
apareceu,cheio,2.0
susto,todos,2.0
toda,um,4.0
de,vive,30.0
dois,procura,4.0
casar,números,6.0
faz,mcdonalds,4.0
anos,vinho,4.0
doente,muito,4.0
as,primeiro,4.0
comunista,se,4.0
faz,jardineiro,4.0
fulano,qual,2.0
forma,uma,6.0
ator,limpa,2.0
quê,são,2.0
cozinha,mãe,2.0
lei,nome,6.0
em,esta,6.0
cerveja,nos,4.0
funciona,qual,4.0
cego,duro,2.0
quando,superman,2.0
dia,gordo,4.0
podem,star,4.0
do,último,4.0
de,nascimento,12.0
ação,dia,2.0
esportivo,galvão,4.0
ajuda,arroz,2.0
fazer,foi,64.0
pediu,usava,2.0
ele,vir,2.0
carlos,usa,2.0
nos,tio,6.0
histórico,personagem,12.0
cães,família,4.0
batatas,jogo,4.0
crimes,fernando,2.0
porta,só,2.0
bola,chama,2.0
banda,carnaval,4.0
meio,qualquer,6.0
cavalo,história,2.0
ave,serve,4.0
acontece,se,4.0
do,perfume,4.0
cantora,tomou,4.0
feira,meu,4.0
caetano,porque,4.0
com,pokémon,2.0
os,político,4.0
do,internet,4.0
maio,se,2.0
jogo,um,20.0
comer,às,4.0
fim,noite,2.0
não,tudo,4.0
deixou,que,14.0
andam,vai,2.0
havia,mas,4.0
conseguem,se,2.0
tomou,vaca,2.0
escola,quando,4.0
perde,tv,2.0
esportivo,mais,6.0
muito,rápido,6.0
aconteceu,tony,4.0
aspirador,hoje,6.0
ele,jardim,2.0
fala,seu,4.0
fazer,também,4.0
bater,maria,4.0
lugar,pessoas,4.0
marca,preferida,4.0
ainda,obras,2.0
banco,sítio,2.0
careca,porque,4.0
procura,qual,8.0
deve,porque,8.0
jogadores,os,8.0
personagem,wars,4.0
destino,fala,2.0
no,vira,2.0
adotar,ficou,4.0
mãe,sua,6.0
de,porque,374.0
nossa,portas,2.0
filmes,só,2.0
disseme,em,4.0
ficar,porque,4.0
sexual,vida,6.0
cuida,pai,2.0
network,quem,2.0
meio,sexo,4.0
direito,nenhum,4.0
qual,relacionamento,12.0
mim,tinder,4.0
buraco,que,6.0
me,por,6.0
bebem,pessoas,2.0
aqui,aspirador,2.0
faz,mais,12.0
restaurante,tem,8.0
crime,do,6.0
ano,fim,4.0
pela,rita,4.0
aluno,mundo,4.0
cima,disse,2.0
fez,meu,6.0
chama,missa,4.0
bebês,dança,8.0
americano,mais,4.0
ferramenta,martelo,2.0
filme,unidos,6.0
cães,não,4.0
ia,nasceu,4.0
está,tinder,4.0
graça,paga,2.0
ali,em,8.0
me,tesão,4.0
café,quando,2.0
embora,empresa,2.0
filme,país,4.0
porque,tinha,66.0
ato,uma,8.0
dentro,fazer,4.0
chão,como,4.0
matemática,por,4.0
nome,som,2.0
dois,filhos,6.0
num,são,8.0
contra,porque,2.0
filhos,uma,4.0
de,ponto,8.0
comprar,pra,8.0
do,matar,4.0
celular,na,2.0
consegue,da,4.0
amarelo,no,2.0
chove,cidade,2.0
números,os,4.0
com,logo,2.0
mulher,presente,4.0
grupo,homens,4.0
nós,os,2.0
mão,sem,10.0
ali,vou,4.0
santos,voltou,4.0
campeão,suas,2.0
pra,só,10.0
bicho,férias,4.0
bíblia,qual,4.0
cu,preferida,2.0
nem,todos,4.0
céu,só,2.0
falar,rua,4.0
qual,vi,6.0
jogador,tentou,6.0
criado,filho,2.0
de,marvel,4.0
jogar,pode,4.0
de,nenhuma,2.0
que,super,14.0
bola,na,2.0
irmã,por,4.0
antigo,existe,6.0
lápis,por,2.0
dos,tony,4.0
brasil,pela,4.0
em,ferro,4.0
dar,navios,2.0
do,menino,6.0
no,onde,36.0
namorada,que,12.0
de,meio,24.0
do,frango,4.0
compras,no,2.0
pé,ônibus,2.0
incentiva,qual,8.0
hoje,outra,4.0
herói,marvel,4.0
batatas,come,2.0
língua,no,2.0
mundo,primeiro,4.0
estava,piscina,4.0
carta,dizer,4.0
em,pra,10.0
na,planeta,2.0
peludo,zeca,2.0
sofre,às,4.0
parte,um,8.0
conseguiu,qual,4.0
apresentadora,pedreiros,2.0
bater,ela,2.0
chove,tudo,4.0
de,pó,8.0
porque,quê,10.0
está,trabalhar,2.0
do,ventura,4.0
música,silêncio,2.0
prédio,som,2.0
existe,vilão,2.0
humorista,pequena,4.0
fernando,qual,2.0
inventou,nada,2.0
fim,no,6.0
ao,que,190.0
bebida,qual,58.0
elas,não,8.0
apresentador,do,4.0
embora,ferramenta,4.0
briga,pessoa,2.0
dentista,pra,2.0
de,ir,14.0
que,tira,16.0
ben,qual,2.0
há,para,10.0
limpeza,mais,4.0
cinema,em,4.0
melhor,pra,14.0
ao,me,12.0
manhã,um,4.0
automóvel,na,4.0
cu,ele,2.0
dificuldade,tirar,4.0
em,rei,10.0
forma,peixe,4.0
do,questão,8.0
trabalhadores,têm,2.0
problemas,saúde,2.0
gosta,prédio,2.0
ator,março,2.0
mais,popular,6.0
atriz,olho,4.0
como,dia,6.0
onde,vem,4.0
dinheiro,onde,2.0
bar,no,12.0
dá,medida,2.0
dantes,tua,2.0
dia,mais,8.0
com,trabalha,8.0
que,xmen,10.0
então,vez,4.0
casar,em,2.0
ouvi,trabalho,2.0
mais,tenho,4.0
fala,país,4.0
todos,um,20.0
ball,verde,4.0
jovem,qual,2.0
dentista,rei,2.0
comprou,dia,4.0
ator,que,52.0
paulo,que,16.0
quais,que,14.0
doença,preferida,4.0
foram,um,4.0
quando,vira,2.0
que,velho,12.0
adoro,do,2.0
já,namorado,2.0
luta,só,4.0
guia,ouro,2.0
essa,seis,2.0
de,som,4.0
pop,vê,2.0
professora,óculos,2.0
passado,que,10.0
causa,sente,2.0
os,para,78.0
meu,primos,4.0
festa,na,16.0
assunção,da,2.0
ela,trabalha,4.0
ao,velho,6.0
nos,por,6.0
cara,como,20.0
maria,senha,2.0
ele,potter,2.0
bebida,ontem,4.0
brincar,cama,2.0
beleza,tantas,4.0
dele,outro,8.0
alta,tem,4.0
pra,queijo,2.0
qual,única,8.0
com,jardineiro,2.0
comida,qual,58.0
dá,joga,2.0
encontrei,hoje,8.0
direito,no,4.0
dar,ronaldo,4.0
dos,jogo,10.0
nao,se,4.0
bem,só,8.0
de,polegar,4.0
graça,ninguém,2.0
anda,ela,4.0
fazer,no,22.0
funciona,internet,2.0
no,sucesso,10.0
favorito,hulk,2.0
obras,unidos,4.0
consegue,lápis,2.0
japonês,sem,4.0
mc,preso,4.0
seria,sobre,8.0
mestre,qual,6.0
estilo,transporte,6.0
feito,remédio,4.0
cai,em,4.0
ganhou,uma,6.0
alfaiate,da,6.0
superherói,thor,2.0
vacas,zero,2.0
avião,tem,2.0
ganhou,miss,8.0
que,teve,44.0
melhor,remédio,2.0
cada,com,4.0
banho,onde,4.0
outro,vê,2.0
peido,árabe,2.0
manda,sempre,4.0
entre,sozinho,4.0
hospital,tinha,4.0
ciclista,medo,2.0
gajo,uma,2.0
eva,primeira,2.0
esporte,favorito,4.0
primeira,vez,2.0
de,jogador,22.0
olho,que,10.0
comediante,uma,6.0
com,galvão,4.0
alto,policial,2.0
estão,nunca,4.0
político,relacionamento,4.0
nervoso,tirou,2.0
dentro,queria,4.0
abre,te,4.0
amigos,meus,2.0
compras,grupo,4.0
ou,uma,8.0
dá,uma,38.0
elas,santa,4.0
of,só,2.0
como,encontra,4.0
favorito,pedra,4.0
ave,chama,2.0
floresta,não,6.0
silêncio,um,4.0
embora,outra,4.0
ir,santa,4.0
pontos,uma,4.0
jardim,porque,4.0
na,pressão,2.0
bicicleta,por,2.0
em,levar,4.0
do,salvar,4.0
caetano,professor,4.0
ano,último,4.0
casa,turma,2.0
casa,cheiro,2.0
carro,foi,10.0
bater,militar,2.0
come,rei,2.0
passou,por,8.0
quando,quê,2.0
norte,por,8.0
do,gay,2.0
espanhol,que,2.0
bate,não,6.0
os,tira,2.0
no,pelé,2.0
pequenas,porque,4.0
em,parte,10.0
crescer,no,4.0
cego,ler,4.0
poder,princesa,4.0
diretor,qual,2.0
entrar,por,12.0
professora,sempre,2.0
médico,paciente,4.0
marvel,personagem,6.0
odeia,qual,14.0
mas,nariz,2.0
ataque,pro,4.0
quatro,the,4.0
casa,foi,16.0
essa,gosta,2.0
espirra,que,4.0
canal,peixes,4.0
as,odeia,2.0
pobre,tv,2.0
namorado,quem,2.0
galvão,viu,2.0
apareceu,do,4.0
os,xmen,8.0
alto,do,6.0
hora,jogou,2.0
economia,um,4.0
dia,outro,6.0
dança,do,12.0
da,santos,12.0
no,seleção,2.0
favorito,pô,2.0
amor,um,14.0
dos,pouco,4.0
ilha,tinha,4.0
cabeleireiro,ser,2.0
ao,nervoso,4.0
carro,também,6.0
amor,jogo,4.0
mia,não,12.0
faz,na,18.0
cor,de,10.0
problema,todos,2.0
favorito,mês,4.0
da,pro,22.0
aranha,que,12.0
embora,vai,6.0
ambos,sapato,2.0
pescoço,um,4.0
boca,precisa,4.0
letra,santo,2.0
porque,vida,8.0
nariz,um,2.0
drogas,em,8.0
cara,viu,8.0
nada,sorriso,2.0
esporte,mais,6.0
precisa,um,6.0
dono,pro,2.0
gosta,língua,2.0
piscina,por,6.0
em,mestre,4.0
plantas,que,4.0
de,vem,12.0
galinhas,que,12.0
costuma,mas,4.0
gosta,leonardo,2.0
homem,sem,6.0
instrumento,mais,8.0
bebês,favorita,4.0
como,tu,2.0
americano,ator,2.0
alta,todas,2.0
caso,deixa,2.0
com,sílvio,2.0
homem,pequeno,12.0
ela,sal,4.0
dieta,se,2.0
doente,quando,8.0
no,pede,6.0
está,mesmo,6.0
enquanto,porque,4.0
mais,mata,4.0
brasileira,galo,2.0
piscina,água,4.0
inglês,mania,2.0
ele,ver,4.0
como,quem,8.0
sabão,tony,2.0
acha,super,4.0
compras,vai,4.0
mais,época,10.0
aqui,não,6.0
gostam,os,32.0
joão,maria,2.0
ferramenta,nome,4.0
alguém,sem,4.0
da,final,4.0
gosta,jorge,2.0
ao,chocolate,2.0
duas,ser,4.0
na,os,44.0
numa,praia,4.0
mas,nem,6.0
apresentadora,para,8.0
cabeça,que,22.0
silva,tv,2.0
até,todos,4.0
as,ônibus,4.0
dele,vilão,2.0
dos,meus,8.0
futebol,piscina,6.0
andar,de,12.0
era,estavam,4.0
da,xuxa,4.0
odeia,vê,2.0
carro,meu,16.0
alta,mulher,2.0
mesmo,vive,4.0
de,ouvir,6.0
que,tomar,4.0
dar,vermelho,2.0
cantora,escreve,2.0
jackson,que,8.0
onde,um,16.0
em,pequeno,8.0
atriz,usa,4.0
as,usam,6.0
beatles,ficou,4.0
numa,uma,6.0
cinema,parece,2.0
falou,rapaz,2.0
chefe,que,8.0
dentista,sem,4.0
no,pontos,4.0
do,história,10.0
marvel,sobremesa,2.0
do,janeiro,6.0
do,mas,12.0
porque,seus,10.0
eu,se,18.0
as,tá,4.0
compra,que,4.0
deve,nunca,4.0
mundo,superherói,4.0
estão,um,14.0
filho,virase,4.0
nos,sempre,6.0
ontem,viu,6.0
de,policial,6.0
duas,filme,6.0
de,nunca,46.0
disse,varau,2.0
outro,trabalhar,2.0
belo,sem,2.0
mais,marvel,6.0
assim,estava,2.0
cantor,gosta,8.0
como,usando,4.0
atum,salmão,2.0
favorito,grupo,8.0
cima,de,18.0
harry,potter,16.0
mesmo,vários,2.0
gato,pro,4.0
morreu,susto,2.0
menina,usando,2.0
hora,intestino,2.0
lua,porque,6.0
quis,você,4.0
ilha,uma,4.0
diz,uma,28.0
gosta,por,12.0
nenhum,trabalhadores,2.0
chefe,dos,2.0
que,temos,18.0
sou,um,8.0
filho,qual,18.0
dá,peixe,2.0
quanto,que,2.0
banheiro,rapaz,2.0
pai,reclama,4.0
show,tão,4.0
acontece,potter,2.0
aí,estavam,4.0
hora,pessoa,4.0
mundo,odeia,4.0
estavam,passando,4.0
festa,sexy,4.0
algumas,porque,4.0
avião,usando,4.0
não,relacionamento,14.0
outra,quis,4.0
boi,noite,2.0
fazendo,um,2.0
forma,não,4.0
por,todo,12.0
dor,hospital,4.0
acabei,água,4.0
na,notícia,4.0
fala,infantil,4.0
filme,por,24.0
só,tiro,2.0
triste,vez,4.0
lugar,mesmo,8.0
doença,dupla,4.0
nome,um,76.0
calendário,um,6.0
aqui,disse,2.0
dos,regra,8.0
profissão,uma,2.0
gosta,story,4.0
na,padre,6.0
josé,por,2.0
do,turma,8.0
que,tirou,14.0
sabão,um,10.0
de,tony,6.0
ace,pro,2.0
do,gol,4.0
assistir,te,2.0
acha,carro,4.0
preferida,soares,4.0
dá,merda,4.0
pessoas,pontos,2.0
adora,nome,8.0
eu,tim,4.0
da,star,6.0
eu,tiro,2.0
mar,qual,6.0
nenhum,ter,2.0
música,portuguesa,2.0
as,na,26.0
abre,diz,4.0
campo,hora,4.0
sexy,tem,2.0
as,tem,22.0
da,fofoca,2.0
do,foi,56.0
aos,dá,2.0
boi,nome,6.0
aranha,usado,2.0
gostam,série,4.0
foi,no,48.0
piratas,qual,2.0
que,roupa,42.0
cara,se,12.0
instrumento,seria,4.0
comem,freiras,2.0
qual,usada,8.0
feito,programa,4.0
perde,repente,4.0
de,relógio,6.0
jackson,nos,4.0
bater,nome,4.0
dizia,por,4.0
namorada,qual,4.0
banho,cara,2.0
hulk,uma,2.0
futebol,grande,4.0
para,pontos,4.0
canta,da,2.0
contra,do,8.0
se,xuxa,4.0
deserto,estava,4.0
pagode,pra,2.0
tem,vou,4.0
boi,diz,4.0
forma,ganhou,4.0
deixa,mundo,6.0
carro,no,20.0
ciência,em,4.0
fazer,precisa,6.0
aqui,quando,2.0
mim,te,2.0
calor,dois,2.0
dum,faz,2.0
cães,de,8.0
agora,ovelha,2.0
do,vaca,4.0
frango,um,12.0
na,rapaz,4.0
dos,plantas,2.0
podem,primos,2.0
heróis,são,4.0
prédio,um,16.0
meu,tinha,6.0
far,não,2.0
de,lutador,8.0
uma,vaise,4.0
pés,que,12.0
qual,série,38.0
sempre,vc,2.0
parede,uma,2.0
maria,ouvi,2.0
bonita,qual,6.0
antigo,de,2.0
bebida,popular,2.0
carro,francês,4.0
chamam,pelo,2.0
ao,nariz,2.0
algo,feito,2.0
elefante,quatro,2.0
mais,parece,4.0
atriz,pescoço,2.0
piratas,quais,4.0
filhos,não,8.0
medida,um,2.0
meu,quebrou,4.0
com,na,32.0
do,incentiva,6.0
alguém,desenho,2.0
um,uma,158.0
com,tem,16.0
banda,mal,4.0
ouvir,que,8.0
dentistas,the,2.0
cobra,no,4.0
adora,pedra,2.0
joão,mundo,2.0
companhia,está,2.0
só,vende,2.0
quando,seus,8.0
era,gosto,2.0
já,porque,28.0
ele,mal,6.0
assistir,sua,4.0
errou,tentou,8.0
do,sul,6.0
dele,superman,2.0
careca,um,4.0
porque,via,2.0
deve,um,4.0
adora,no,4.0
já,época,2.0
dos,prato,4.0
não,planeta,2.0
de,um,590.0
ele,passou,4.0
uma,vi,2.0
andar,mais,2.0
